, , config1 , , , , , , , , , , , , , config3 , , , , , , , , , , , , , config20 , , , , , , , , , , , , , config16 , , , , , , , , , , , , , config17 , , , , , , , , , , , , , config21 , , , , , , , , , , , , , config23 , , , , , , , , , , , , , config19 , , , , , , , , , , , , , config18 , , , , , , , , , , , , 
instance , , total success, avg success , iter , visited buckets (%), first feasible bucket (%) , actual int gap (%) , proj int gap (%), num frac (%), obj gap (%), time (s) , added bin vars (%), active bin vars (%), , total success, avg success , iter , visited buckets (%), first feasible bucket (%) , actual int gap (%) , proj int gap (%), num frac (%), obj gap (%), time (s) , added bin vars (%), active bin vars (%), , total success, avg success , iter , visited buckets (%), first feasible bucket (%) , actual int gap (%) , proj int gap (%), num frac (%), obj gap (%), time (s) , added bin vars (%), active bin vars (%), , total success, avg success , iter , visited buckets (%), first feasible bucket (%) , actual int gap (%) , proj int gap (%), num frac (%), obj gap (%), time (s) , added bin vars (%), active bin vars (%), , total success, avg success , iter , visited buckets (%), first feasible bucket (%) , actual int gap (%) , proj int gap (%), num frac (%), obj gap (%), time (s) , added bin vars (%), active bin vars (%), , total success, avg success , iter , visited buckets (%), first feasible bucket (%) , actual int gap (%) , proj int gap (%), num frac (%), obj gap (%), time (s) , added bin vars (%), active bin vars (%), , total success, avg success , iter , visited buckets (%), first feasible bucket (%) , actual int gap (%) , proj int gap (%), num frac (%), obj gap (%), time (s) , added bin vars (%), active bin vars (%), , total success, avg success , iter , visited buckets (%), first feasible bucket (%) , actual int gap (%) , proj int gap (%), num frac (%), obj gap (%), time (s) , added bin vars (%), active bin vars (%), , total success, avg success , iter , visited buckets (%), first feasible bucket (%) , actual int gap (%) , proj int gap (%), num frac (%), obj gap (%), time (s) , added bin vars (%), active bin vars (%)
neos-950242 , , 1.000000 , 1.000000 , 15.600000 , 100.000000 , 100.000000 , 0.000000 , 0.000000 , 0.000000 , 47.694236 , 15.625503 , 0.000000 , 0.000000 , , 1.000000 , 1.000000 , 9.400000 , 100.000000 , 100.000000 , 0.000000 , 0.000000 , 0.000000 , 16.571429 , 7.835006 , 0.000000 , 0.000000 , , 1.000000 , 1.000000 , 74.000000 , 100.000000 , 100.000000 , 0.000000 , 0.000000 , 0.000000 , 82.898551 , 68.266715 , 0.000000 , 0.000000 , , 1.000000 , 1.000000 , 25.200000 , 50.000000 , 50.000000 , 0.000000 , 0.000000 , 0.000000 , 56.294118 , 18.194909 , 75.724638 , 4.528986 , , 1.000000 , 1.000000 , 18.000000 , 50.000000 , 50.000000 , 0.000000 , 0.000000 , 0.000000 , 31.030303 , 13.241795 , 75.724638 , 3.967391 , , 1.000000 , 1.000000 , 74.000000 , 100.000000 , 100.000000 , 0.000000 , 0.000000 , 0.000000 , 82.898551 , 97.930333 , 77.391304 , 6.101449 , , 1.000000 , 1.000000 , 9.400000 , 100.000000 , 100.000000 , 0.000000 , 0.000000 , 0.000000 , 16.571429 , 8.092926 , 77.391304 , 3.655797 , , 1.000000 , 1.000000 , 0.000000 , 100.000000 , 100.000000 , 0.000000 , 0.000000 , 0.000000 , 80.000000 , 0.428209 , 0.000000 , 0.000000 , , 1.000000 , 1.000000 , 0.000000 , 100.000000 , 100.000000 , 0.000000 , 0.000000 , 0.000000 , 80.000000 , 0.444775 , 0.000000 , 0.000000
neos-957323 , , 1.000000 , 1.000000 , 1.000000 , 100.000000 , 100.000000 , 0.000000 , 0.000000 , 0.000000 , 10.329419 , 1.738869 , 0.000000 , 0.000000 , , 1.000000 , 1.000000 , 0.000000 , 100.000000 , 100.000000 , 0.000000 , 0.000000 , 0.000000 , 100.000000 , 1.265957 , 0.000000 , 0.000000 , , 1.000000 , 1.000000 , 1.000000 , 100.000000 , 100.000000 , 0.000000 , 0.000000 , 0.000000 , 38.919994 , 2.293290 , 0.000000 , 0.000000 , , 1.000000 , 1.000000 , 1.000000 , 7.692308 , 7.692308 , 0.000000 , 0.000000 , 0.000000 , 5.290254 , 2.314346 , 68.701087 , 0.393725 , , 1.000000 , 1.000000 , 0.000000 , 50.000000 , 50.000000 , 0.000000 , 0.000000 , 0.000000 , 100.000000 , 1.359251 , 0.076183 , 0.000000 , , 1.000000 , 1.000000 , 0.000000 , 8.333333 , 8.333333 , 0.000000 , 0.000000 , 0.000000 , 100.000000 , 1.746993 , 0.166216 , 0.000000 , , 1.000000 , 1.000000 , 0.000000 , 8.333333 , 8.333333 , 0.000000 , 0.000000 , 0.000000 , 100.000000 , 1.766028 , 0.166216 , 0.000000 , , 1.000000 , 1.000000 , 0.000000 , 100.000000 , 100.000000 , 0.000000 , 0.000000 , 0.000000 , 100.000000 , 0.184936 , 0.000000 , 0.000000 , , 1.000000 , 1.000000 , 0.000000 , 100.000000 , 100.000000 , 0.000000 , 0.000000 , 0.000000 , 100.000000 , 0.190227 , 0.000000 , 0.000000
neos-960392 , , 1.000000 , 1.000000 , 1.600000 , 100.000000 , 100.000000 , 0.000000 , 0.000000 , 0.000000 , 27.647059 , 2.934346 , 0.000000 , 0.000000 , , 1.000000 , 1.000000 , 0.000000 , 100.000000 , 100.000000 , 0.000000 , 0.000000 , 0.000000 , 100.000000 , 1.822080 , 0.000000 , 0.000000 , , 1.000000 , 1.000000 , 2.000000 , 100.000000 , 100.000000 , 0.000000 , 0.000000 , 0.000000 , 31.932773 , 3.247171 , 0.000000 , 0.000000 , , 1.000000 , 1.000000 , 1.800000 , 9.090909 , 9.090909 , 0.000000 , 0.000000 , 0.000000 , 49.579832 , 3.118034 , 98.034559 , 0.489423 , , 1.000000 , 1.000000 , 0.000000 , 100.000000 , 100.000000 , 0.000000 , 0.000000 , 0.000000 , 100.000000 , 2.892554 , 99.824845 , 0.000000 , , 1.000000 , 1.000000 , 0.000000 , 7.142857 , 7.142857 , 0.000000 , 0.000000 , 0.000000 , 100.000000 , 2.251657 , 0.852196 , 0.000000 , , 1.000000 , 1.000000 , 0.000000 , 7.142857 , 7.142857 , 0.000000 , 0.000000 , 0.000000 , 100.000000 , 2.249504 , 0.852196 , 0.000000 , , 1.000000 , 1.000000 , 0.000000 , 100.000000 , 100.000000 , 0.000000 , 0.000000 , 0.000000 , 100.000000 , 0.082108 , 0.000000 , 0.000000 , , 1.000000 , 1.000000 , 0.000000 , 100.000000 , 100.000000 , 0.000000 , 0.000000 , 0.000000 , 100.000000 , 0.089710 , 0.000000 , 0.000000
neos17 , , 1.000000 , 1.000000 , 2.600000 , 100.000000 , 100.000000 , 0.000000 , 0.000000 , 0.000000 , 71.712198 , 0.042603 , 0.000000 , 0.000000 , , 1.000000 , 1.000000 , 2.600000 , 100.000000 , 100.000000 , 0.000000 , 0.000000 , 0.000000 , 71.712198 , 0.028130 , 0.000000 , 0.000000 , , 1.000000 , 1.000000 , 0.000000 , 100.000000 , 100.000000 , 0.000000 , 0.000000 , 0.000000 , 88.233754 , 0.019748 , 0.000000 , 0.000000 , , 1.000000 , 1.000000 , 4.400000 , 20.000000 , 20.000000 , 0.000000 , 0.000000 , 0.000000 , 41.194736 , 0.072922 , 50.000000 , 22.200000 , , 1.000000 , 1.000000 , 2.000000 , 50.000000 , 50.000000 , 0.000000 , 0.000000 , 0.000000 , 67.533385 , 0.038040 , 14.666667 , 7.000000 , , 1.000000 , 1.000000 , 0.000000 , 100.000000 , 100.000000 , 0.000000 , 0.000000 , 0.000000 , 88.233754 , 0.024496 , 100.000000 , 100.000000 , , 1.000000 , 1.000000 , 2.600000 , 100.000000 , 100.000000 , 0.000000 , 0.000000 , 0.000000 , 71.712198 , 0.030489 , 100.000000 , 7.333333 , , 1.000000 , 1.000000 , 0.000000 , 100.000000 , 100.000000 , 0.000000 , 0.000000 , 0.000000 , 88.233754 , 0.022456 , 0.000000 , 0.000000 , , 1.000000 , 1.000000 , 0.000000 , 100.000000 , 100.000000 , 0.000000 , 0.000000 , 0.000000 , 88.233754 , 0.021604 , 0.000000 , 0.000000
neos5 , , 1.000000 , 1.000000 , 1.000000 , 100.000000 , 100.000000 , 0.000000 , 0.000000 , 0.000000 , 30.704033 , 0.009257 , 0.000000 , 0.000000 , , 1.000000 , 1.000000 , 1.000000 , 100.000000 , 100.000000 , 0.000000 , 0.000000 , 0.000000 , 16.666667 , 0.006254 , 0.000000 , 0.000000 , , 1.000000 , 1.000000 , 0.000000 , 100.000000 , 100.000000 , 0.000000 , 0.000000 , 0.000000 , 71.698113 , 0.005019 , 0.000000 , 0.000000 , , 1.000000 , 1.000000 , 1.000000 , 25.000000 , 25.000000 , 0.000000 , 0.000000 , 0.000000 , 9.090909 , 0.014722 , 28.301887 , 26.037736 , , 1.000000 , 1.000000 , 1.000000 , 33.333333 , 33.333333 , 0.000000 , 0.000000 , 0.000000 , 23.421053 , 0.009651 , 84.905660 , 23.773585 , , 1.000000 , 1.000000 , 0.000000 , 100.000000 , 100.000000 , 0.000000 , 0.000000 , 0.000000 , 71.698113 , 0.007650 , 100.000000 , 100.000000 , , 1.000000 , 1.000000 , 1.000000 , 100.000000 , 100.000000 , 0.000000 , 0.000000 , 0.000000 , 16.666667 , 0.008613 , 100.000000 , 23.773585 , , 1.000000 , 1.000000 , 0.000000 , 100.000000 , 100.000000 , 0.000000 , 0.000000 , 0.000000 , 71.698113 , 0.002541 , 0.000000 , 0.000000 , , 1.000000 , 1.000000 , 0.000000 , 100.000000 , 100.000000 , 0.000000 , 0.000000 , 0.000000 , 71.698113 , 0.002622 , 0.000000 , 0.000000
neos8 , , 1.000000 , 1.000000 , 1.800000 , 100.000000 , 100.000000 , 0.000000 , 0.000000 , 0.000000 , 20.225867 , 0.437368 , 0.000000 , 0.000000 , , 1.000000 , 1.000000 , 0.000000 , 100.000000 , 100.000000 , 0.000000 , 0.000000 , 0.000000 , 100.000000 , 0.398366 , 0.000000 , 0.000000 , , 1.000000 , 1.000000 , 2.000000 , 100.000000 , 100.000000 , 0.000000 , 0.000000 , 0.000000 , 27.964507 , 0.426644 , 0.000000 , 0.000000 , , 1.000000 , 1.000000 , 0.000000 , 10.000000 , 10.000000 , 0.000000 , 0.000000 , 0.000000 , 100.000000 , 0.425023 , 4.185326 , 0.000000 , , 1.000000 , 1.000000 , 0.000000 , 100.000000 , 100.000000 , 0.000000 , 0.000000 , 0.000000 , 100.000000 , 0.433423 , 7.130555 , 0.000000 , , 1.000000 , 1.000000 , 0.000000 , 7.692308 , 7.692308 , 0.000000 , 0.000000 , 0.000000 , 100.000000 , 0.439000 , 2.859111 , 0.000000 , , 1.000000 , 1.000000 , 0.000000 , 7.692308 , 7.692308 , 0.000000 , 0.000000 , 0.000000 , 100.000000 , 0.438298 , 2.859111 , 0.000000 , , 1.000000 , 1.000000 , 0.000000 , 100.000000 , 100.000000 , 0.000000 , 0.000000 , 0.000000 , 100.000000 , 0.111873 , 0.000000 , 0.000000 , , 1.000000 , 1.000000 , 0.000000 , 100.000000 , 100.000000 , 0.000000 , 0.000000 , 0.000000 , 100.000000 , 0.111708 , 0.000000 , 0.000000
net12 , , 1.000000 , 1.000000 , 12.000000 , 100.000000 , 100.000000 , 0.000000 , 0.000000 , 0.000000 , 33.051339 , 2.625232 , 0.000000 , 0.000000 , , 1.000000 , 1.000000 , 22.600000 , 100.000000 , 100.000000 , 0.000000 , 0.000000 , 0.000000 , 29.461865 , 1.105362 , 0.000000 , 0.000000 , , 1.000000 , 1.000000 , 4.800000 , 100.000000 , 100.000000 , 0.000000 , 0.000000 , 0.000000 , 36.498516 , 6.744292 , 0.000000 , 0.000000 , , 1.000000 , 1.000000 , 9.600000 , 15.384615 , 15.384615 , 0.000000 , 0.000000 , 0.000000 , 36.498516 , 3.829298 , 77.542109 , 11.777916 , , 1.000000 , 1.000000 , 7.600000 , 66.666667 , 66.666667 , 0.000000 , 0.000000 , 0.000000 , 29.533014 , 1.287326 , 96.007486 , 11.353712 , , 1.000000 , 1.000000 , 4.800000 , 100.000000 , 100.000000 , 0.000000 , 0.000000 , 0.000000 , 36.498516 , 19.688422 , 98.003743 , 13.961323 , , 1.000000 , 1.000000 , 12.000000 , 100.000000 , 100.000000 , 0.000000 , 0.000000 , 0.000000 , 30.377021 , 10.814647 , 98.003743 , 12.089832 , , 1.000000 , 1.000000 , 0.000000 , 100.000000 , 100.000000 , 0.000000 , 0.000000 , 0.000000 , 36.498516 , 13.820432 , 0.000000 , 0.000000 , , 1.000000 , 1.000000 , 0.000000 , 100.000000 , 100.000000 , 0.000000 , 0.000000 , 0.000000 , 16.078431 , 71.160055 , 0.000000 , 0.000000
netdiversion , , 1.000000 , 1.000000 , 9.400000 , 100.000000 , 100.000000 , 0.000000 , 0.000000 , 0.000000 , 52.641526 , 45.040366 , 0.000000 , 0.000000 , , 1.000000 , 1.000000 , 8.600000 , 100.000000 , 100.000000 , 0.000000 , 0.000000 , 0.000000 , 99.997352 , 384.911590 , 0.000000 , 0.000000 , , 1.000000 , 1.000000 , 2.400000 , 100.000000 , 100.000000 , 0.000000 , 0.000000 , 0.000000 , 99.997570 , 263.464752 , 0.000000 , 0.000000 , , 1.000000 , 1.000000 , 9.200000 , 62.500000 , 62.500000 , 0.000000 , 0.000000 , 0.000000 , 51.160861 , 55.019828 , 99.780926 , 2.689735 , , 1.000000 , 1.000000 , 94.200000 , 33.333333 , 16.666667 , 0.000000 , 0.000000 , 0.000000 , 99.997349 , 434.306071 , 99.612943 , 0.583217 , , 1.000000 , 1.000000 , 3.200000 , 40.000000 , 40.000000 , 0.000000 , 0.000000 , 0.000000 , 99.998776 , 248.281052 , 95.601486 , 15.619755 , , 1.000000 , 1.000000 , 6.800000 , 40.000000 , 40.000000 , 0.000000 , 0.000000 , 0.000000 , 99.997556 , 212.865468 , 95.601486 , 0.503174 , , 1.000000 , 1.000000 , 0.000000 , 100.000000 , 100.000000 , 0.000000 , 0.000000 , 0.000000 , 40.975610 , 54.442364 , 0.000000 , 0.000000 , , 1.000000 , 1.000000 , 0.000000 , 100.000000 , 100.000000 , 0.000000 , 0.000000 , 0.000000 , 1.224490 , 53.976296 , 0.000000 , 0.000000
nexp-150-20-8-5 , , 1.000000 , 1.000000 , 1.000000 , 100.000000 , 100.000000 , 0.000000 , 0.000000 , 0.000000 , 58.821739 , 0.298077 , 0.000000 , 0.000000 , , 1.000000 , 1.000000 , 1.000000 , 100.000000 , 100.000000 , 0.000000 , 0.000000 , 0.000000 , 58.717685 , 0.295686 , 0.000000 , 0.000000 , , 1.000000 , 1.000000 , 1.000000 , 100.000000 , 100.000000 , 0.000000 , 0.000000 , 0.000000 , 96.234719 , 0.223236 , 0.000000 , 0.000000 , , 1.000000 , 1.000000 , 2.200000 , 7.692308 , 7.692308 , 0.000000 , 0.000000 , 0.000000 , 59.098592 , 0.363601 , 2.281879 , 0.394855 , , 1.000000 , 1.000000 , 2.200000 , 7.692308 , 7.692308 , 0.000000 , 0.000000 , 0.000000 , 56.902985 , 0.386307 , 2.253915 , 0.374720 , , 1.000000 , 1.000000 , 1.000000 , 14.285714 , 14.285714 , 0.000000 , 0.000000 , 0.000000 , 96.240846 , 0.385686 , 91.387025 , 11.437360 , , 1.000000 , 1.000000 , 1.000000 , 14.285714 , 14.285714 , 0.000000 , 0.000000 , 0.000000 , 58.821739 , 0.471404 , 91.387025 , 0.392617 , , 1.000000 , 1.000000 , 0.000000 , 100.000000 , 100.000000 , 0.000000 , 0.000000 , 0.000000 , 97.482014 , 0.129874 , 0.000000 , 0.000000 , , 1.000000 , 1.000000 , 0.000000 , 100.000000 , 100.000000 , 0.000000 , 0.000000 , 0.000000 , 97.482014 , 0.149209 , 0.000000 , 0.000000
ns1116954 , , 1.000000 , 1.000000 , 80.000000 , 100.000000 , 100.000000 , 0.000000 , 0.000000 , 0.000000 , 0.000000 , 24.785227 , 0.000000 , 0.000000 , , 1.000000 , 1.000000 , 363.800000 , 100.000000 , 100.000000 , 0.000000 , 0.000000 , 0.000000 , 0.000000 , 102.762387 , 0.000000 , 0.000000 , , 1.000000 , 1.000000 , 383.200000 , 100.000000 , 100.000000 , 0.000000 , 0.000000 , 0.000000 , 0.000000 , 65.296025 , 0.000000 , 0.000000 , , 1.000000 , 1.000000 , 289.600000 , 25.454545 , 9.090909 , 0.000000 , 0.000000 , 0.000000 , 0.000000 , 152.593752 , 94.250200 , 2.459235 , , 1.000000 , 1.000000 , 478.200000 , 40.000000 , 9.090909 , 0.000000 , 0.000000 , 0.000000 , 0.000000 , 143.658384 , 95.415664 , 2.459235 , , 1.000000 , 1.000000 , 1328.400000 , 100.000000 , 9.090909 , 0.000000 , 0.000000 , 0.000000 , 0.000000 , 319.822102 , 100.000000 , 2.459235 , , 1.000000 , 1.000000 , 1218.400000 , 90.909091 , 9.090909 , 0.000000 , 0.000000 , 0.000000 , 0.000000 , 296.747097 , 99.462711 , 2.459235 , , 1.000000 , 1.000000 , 0.000000 , 100.000000 , 100.000000 , 0.000000 , 0.000000 , 0.000000 , 0.000000 , 127.136510 , 0.000000 , 0.000000 , , 1.000000 , 1.000000 , 0.000000 , 100.000000 , 100.000000 , 0.000000 , 0.000000 , 0.000000 , 0.000000 , 163.260262 , 0.000000 , 0.000000
ns1208400 , , 1.000000 , 1.000000 , 617.400000 , 100.000000 , 100.000000 , 0.000000 , 0.000000 , 0.000000 , 0.000000 , 391.257986 , 0.000000 , 0.000000 , , 1.000000 , 1.000000 , 833.200000 , 100.000000 , 100.000000 , 0.000000 , 0.000000 , 0.000000 , 0.000000 , 599.189147 , 0.000000 , 0.000000 , , 1.000000 , 1.000000 , 342.400000 , 100.000000 , 100.000000 , 0.000000 , 0.000000 , 0.000000 , 0.000000 , 238.804517 , 0.000000 , 0.000000 , , 1.000000 , 1.000000 , 748.000000 , 74.545455 , 9.090909 , 0.000000 , 0.000000 , 0.000000 , 0.000000 , 421.352610 , 86.965278 , 5.000000 , , 1.000000 , 1.000000 , 1143.200000 , 83.636364 , 9.090909 , 0.000000 , 0.000000 , 0.000000 , 0.000000 , 796.118998 , 88.381944 , 5.000000 , , 1.000000 , 1.000000 , 223.800000 , 23.636364 , 9.090909 , 0.000000 , 0.000000 , 0.000000 , 0.000000 , 143.906646 , 81.326389 , 5.000000 , , 1.000000 , 1.000000 , 521.200000 , 47.272727 , 9.090909 , 0.000000 , 0.000000 , 0.000000 , 0.000000 , 335.425700 , 84.229167 , 5.000000 , , 1.000000 , 1.000000 , 0.000000 , 100.000000 , 100.000000 , 0.000000 , 0.000000 , 0.000000 , 0.000000 , 117.515895 , 0.000000 , 0.000000 , , 1.000000 , 1.000000 , 0.000000 , 100.000000 , 100.000000 , 0.000000 , 0.000000 , 0.000000 , 0.000000 , 15.444542 , 0.000000 , 0.000000
ns1644855 , , 1.000000 , 1.000000 , 1.000000 , 100.000000 , 100.000000 , 0.000000 , 0.000000 , 0.000000 , 28.204680 , 314.312569 , 0.000000 , 0.000000 , , 1.000000 , 1.000000 , 1.000000 , 100.000000 , 100.000000 , 0.000000 , 0.000000 , 0.000000 , 34.554997 , 15.873991 , 0.000000 , 0.000000 , , 1.000000 , 1.000000 , 1.600000 , 100.000000 , 100.000000 , 0.000000 , 0.000000 , 0.000000 , 69.153728 , 47.328977 , 0.000000 , 0.000000 , , 1.000000 , 1.000000 , 1.400000 , 53.846154 , 53.846154 , 0.000000 , 0.000000 , 0.000000 , 23.853051 , 2103.771400 , 95.808000 , 1.000000 , , 1.000000 , 1.000000 , 1.000000 , 9.090909 , 9.090909 , 0.000000 , 0.000000 , 0.000000 , 46.599606 , 155.070282 , 98.230000 , 1.000000 , , 1.000000 , 1.000000 , 2.000000 , 9.090909 , 9.090909 , 0.000000 , 0.000000 , 0.000000 , 53.199213 , 426.774328 , 97.400000 , 1.000000 , , 1.000000 , 1.000000 , 1.200000 , 9.090909 , 9.090909 , 0.000000 , 0.000000 , 0.000000 , 48.265909 , 421.068389 , 97.400000 , 1.000000 , , 1.000000 , 1.000000 , 0.000000 , 100.000000 , 100.000000 , 0.000000 , 0.000000 , 0.000000 , 6.866390 , 2.458586 , 0.000000 , 0.000000 , , 1.000000 , 1.000000 , 0.000000 , 100.000000 , 100.000000 , 0.000000 , 0.000000 , 0.000000 , 6.866390 , 2.323280 , 0.000000 , 0.000000
ns1760995 , , 1.000000 , 1.000000 , 13.000000 , 100.000000 , 100.000000 , 0.000000 , 0.000000 , 0.000000 , 81.129023 , 254.551242 , 0.000000 , 0.000000 , , 1.000000 , 1.000000 , 1.000000 , 100.000000 , 100.000000 , 0.000000 , 0.000000 , 0.000000 , 84.031542 , 93.922710 , 0.000000 , 0.000000 , , 1.000000 , 1.000000 , 17.200000 , 100.000000 , 100.000000 , 0.000000 , 0.000000 , 0.000000 , 81.108714 , 59.756341 , 0.000000 , 0.000000 , , 1.000000 , 1.000000 , 17.200000 , 7.692308 , 7.692308 , 0.000000 , 0.000000 , 0.000000 , 81.653379 , 177.219002 , 82.297161 , 0.796768 , , 1.000000 , 1.000000 , 1.000000 , 10.000000 , 10.000000 , 0.000000 , 0.000000 , 0.000000 , 73.489618 , 74.319379 , 90.472450 , 0.796768 , , 1.000000 , 1.000000 , 1.600000 , 10.000000 , 10.000000 , 0.000000 , 0.000000 , 0.000000 , 80.130865 , 56.564484 , 95.628998 , 0.796768 , , 1.000000 , 1.000000 , 6.000000 , 10.000000 , 10.000000 , 0.000000 , 0.000000 , 0.000000 , 74.674271 , 56.243990 , 95.628998 , 0.796768 , , 1.000000 , 1.000000 , 0.000000 , 100.000000 , 100.000000 , 0.000000 , 0.000000 , 0.000000 , 82.659343 , 19.544194 , 0.000000 , 0.000000 , , 1.000000 , 1.000000 , 0.000000 , 100.000000 , 100.000000 , 0.000000 , 0.000000 , 0.000000 , 82.659343 , 19.590533 , 0.000000 , 0.000000
ns1830653 , , 1.000000 , 1.000000 , 732.200000 , 100.000000 , 100.000000 , 0.000000 , 0.000000 , 0.000000 , 49.578863 , 14.858898 , 0.000000 , 0.000000 , , 1.000000 , 1.000000 , 464.000000 , 100.000000 , 100.000000 , 0.000000 , 0.000000 , 0.000000 , 51.621490 , 8.414935 , 0.000000 , 0.000000 , , 1.000000 , 1.000000 , 464.600000 , 100.000000 , 100.000000 , 0.000000 , 0.000000 , 0.000000 , 51.691532 , 8.494234 , 0.000000 , 0.000000 , , 1.000000 , 1.000000 , 1416.600000 , 100.000000 , 15.384615 , 0.000000 , 0.000000 , 0.000000 , 47.949623 , 33.555208 , 36.831276 , 4.458162 , , 1.000000 , 1.000000 , 1119.200000 , 100.000000 , 9.090909 , 0.000000 , 0.000000 , 0.000000 , 48.342254 , 15.000481 , 36.831276 , 4.458162 , , 1.000000 , 1.000000 , 591.000000 , 95.000000 , 50.000000 , 0.000000 , 0.000000 , 0.000000 , 50.056290 , 10.918333 , 36.817558 , 4.458162 , , 1.000000 , 1.000000 , 559.200000 , 90.000000 , 50.000000 , 0.000000 , 0.000000 , 0.000000 , 50.922720 , 11.546816 , 36.803841 , 4.458162 , , 1.000000 , 1.000000 , 0.000000 , 100.000000 , 100.000000 , 0.000000 , 0.000000 , 0.000000 , 43.689585 , 6.976469 , 0.000000 , 0.000000 , , 1.000000 , 1.000000 , 0.000000 , 100.000000 , 100.000000 , 0.000000 , 0.000000 , 0.000000 , 36.784992 , 4.667278 , 0.000000 , 0.000000
ns1952667 , , 0.000000 , 0.000000 , 1764.400000 , -1.000000 , 100.000000 , 0.023811 , 0.023890 , 0.300060 , -1.000000 , 3300.233854 , -1.000000 , -1.000000 , , 0.000000 , 0.000000 , 1766.000000 , -1.000000 , 100.000000 , 0.023811 , 0.023890 , 0.300060 , -1.000000 , 3112.948872 , -1.000000 , -1.000000 , , 0.000000 , 0.000000 , 1055.000000 , -1.000000 , 100.000000 , 0.026159 , 0.026159 , 0.297045 , -1.000000 , 3115.053045 , -1.000000 , -1.000000 , , 0.000000 , 0.000000 , 1750.000000 , -1.000000 , 100.000000 , 0.023811 , 0.023890 , 0.300060 , -1.000000 , 3113.774925 , -1.000000 , -1.000000 , , 0.000000 , 0.000000 , 1748.000000 , -1.000000 , 100.000000 , 0.023811 , 0.023890 , 0.300060 , -1.000000 , 3114.257953 , -1.000000 , -1.000000 , , 0.000000 , 0.000000 , 1749.400000 , -1.000000 , 100.000000 , 0.023811 , 0.023890 , 0.300060 , -1.000000 , 3109.459584 , -1.000000 , -1.000000 , , 0.000000 , 0.000000 , 1623.600000 , -1.000000 , 100.000000 , 0.023811 , 0.023890 , 0.300060 , -1.000000 , 3152.375886 , -1.000000 , -1.000000 , , 0.000000 , 0.000000 , 0.000000 , -1.000000 , 100.000000 , 0.000000 , 0.000000 , 0.000000 , -1.000000 , 3600.000000 , -1.000000 , -1.000000 , , 0.000000 , 0.000000 , 0.000000 , -1.000000 , 100.000000 , 0.000000 , 0.000000 , 0.000000 , -1.000000 , 3600.000000 , -1.000000 , -1.000000
nu25-pr12 , , 1.000000 , 1.000000 , 2.000000 , 100.000000 , 100.000000 , 0.000000 , 0.000000 , 0.000000 , 2.933600 , 0.097829 , 0.000000 , 0.000000 , , 1.000000 , 1.000000 , 0.000000 , 100.000000 , 100.000000 , 0.000000 , 0.000000 , 0.000000 , 86.002701 , 0.055857 , 0.000000 , 0.000000 , , 1.000000 , 1.000000 , 0.000000 , 100.000000 , 100.000000 , 0.000000 , 0.000000 , 0.000000 , 87.961991 , 0.089204 , 0.000000 , 0.000000 , , 1.000000 , 1.000000 , 2.000000 , 100.000000 , 100.000000 , 0.000000 , 0.000000 , 0.000000 , 2.933600 , 0.183128 , 80.555556 , 6.042524 , , 1.000000 , 1.000000 , 0.000000 , 66.666667 , 66.666667 , 0.000000 , 0.000000 , 0.000000 , 19.436557 , 0.068761 , 27.709191 , 6.378601 , , 1.000000 , 1.000000 , 0.000000 , 100.000000 , 100.000000 , 0.000000 , 0.000000 , 0.000000 , 87.961991 , 0.117307 , 80.555556 , 74.537037 , , 1.000000 , 1.000000 , 0.000000 , 100.000000 , 100.000000 , 0.000000 , 0.000000 , 0.000000 , 86.002701 , 0.112091 , 80.555556 , 6.018519 , , 1.000000 , 1.000000 , 0.000000 , 100.000000 , 100.000000 , 0.000000 , 0.000000 , 0.000000 , 86.728463 , 0.081997 , 0.000000 , 0.000000 , , 1.000000 , 1.000000 , 0.000000 , 100.000000 , 100.000000 , 0.000000 , 0.000000 , 0.000000 , 86.728463 , 0.079432 , 0.000000 , 0.000000
